category,score,asset_key,path,source,used_by_count,used_by,status,reason,recommendation,searchQuery,alt,delivered_src,in_cache,cultural_markers
UNKNOWN,,pexels:5493671,,https://www.pexels.com/photo/full-shot-of-construction-workers-at-work-5493671/,1,skim-pleskarstvo-gradbenistvo,USED,Visual inspection not completed in this audit pass,Manual visual review required,renovation construction team interior,Moški pleskar beli steno v notranjosti stanovanja,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/skim-pleskarstvo-gradbenistvo/hero.avif,False,
UNKNOWN,,pexels:6205765,,https://www.pexels.com/photo/busy-woman-cleaning-wooden-counter-in-cafe-6205765/,1,mavitas-cistilni-servis,USED,Visual inspection not completed in this audit pass,Manual visual review required,professional cleaning service modern bright office interior warm lighting,Strokoven čistilni servis v svetli pisarni,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/mavitas-cistilni-servis/hero.avif,True,
UNKNOWN,,pexels:6444245,,https://www.pexels.com/photo/view-of-a-modern-bathroom-6444245/,1,keramicarstvo-hribar,USED,Visual inspection not completed in this audit pass,Manual visual review required,professional tiler bathroom renovation,Natančno polaganje talnih ploščic in oblaganje stopnic,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/keramicarstvo-hribar/services.avif,True,
UNKNOWN,,pexels:7217975,,https://www.pexels.com/photo/woman-putting-adhesive-tape-on-wall-7217975/,1,slikopleskarstvo-aljaz-baumann,USED,Visual inspection not completed in this audit pass,Manual visual review required,house painter working on wall interior,Pleskanje in obnova sten,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/slikopleskarstvo-aljaz-baumann/services.avif,False,
UNKNOWN,,pexels:7446689,,https://www.pexels.com/photo/woman-face-during-surgery-7446689/,1,ilash-studio-podaljsevanje,USED,Visual inspection not completed in this audit pass,Manual visual review required,cosmetic facial treatment spa salon,Specializirana nega in podaljševanje trepalnic,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/ilash-studio-podaljsevanje/services.avif,False,
UNKNOWN,,pexels:7750103,,https://www.pexels.com/photo/black-vanity-chair-near-round-vanity-mirror-7750103/,1,frizerski-salon-z,USED,Visual inspection not completed in this audit pass,Manual visual review required,modern hair salon interior natural light,Frizerske storitve striženja in barvanja las v prijetnem ambientu,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/frizerski-salon-z/services.avif,True,
UNKNOWN,,pexels:7750122,,https://www.pexels.com/photo/photo-of-a-black-chair-near-a-mirror-with-a-ring-light-7750122/,1,frizerski-salon-z,USED,Visual inspection not completed in this audit pass,Manual visual review required,modern hair salon interior natural light,Notranjost sodobnega frizerskega salona z urejenimi delovnimi mesti,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/frizerski-salon-z/hero.avif,True,
UNKNOWN,,pexels:7823407,,https://www.pexels.com/photo/empty-armchairs-in-the-room-7823407/,1,frizerer-g-style,USED,Visual inspection not completed in this audit pass,Manual visual review required,modern hair salon interior natural light,Sodoben in svetel frizerski salon v Ljubljani,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/frizerer-g-style/hero.avif,True,
UNKNOWN,,pexels:8273515,,https://www.pexels.com/photo/man-wearing-uniform-cleaning-the-floor-8273515/,1,ciscenje-objektov-milomir,USED,Visual inspection not completed in this audit pass,Manual visual review required,professional commercial cleaning services dark modern interior,Strokovno čiščenje poslovnih prostorov v Novem mestu,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/ciscenje-objektov-milomir/hero.avif,True,
UNKNOWN,,pexels:8470045,,https://www.pexels.com/photo/people-holding-a-piece-of-paper-while-standing-near-white-walls-8470045/,1,skim-pleskarstvo-gradbenistvo,USED,Visual inspection not completed in this audit pass,Manual visual review required,renovation construction team interior,Orodje in material za pleskanje ter prenovo doma,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/skim-pleskarstvo-gradbenistvo/services.avif,False,
UNKNOWN,,pexels:8815800,,https://www.pexels.com/photo/man-changing-vehicle-tire-8815800/,1,vulkanizerstvo-matjasec-damjan,USED,Visual inspection not completed in this audit pass,Manual visual review required,tire shop mechanic changing tire,Menjava pnevmatik in centriranje platišč v delavnici,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/vulkanizerstvo-matjasec-damjan/services.avif,True,
UNKNOWN,,pexels:8837261,,https://www.pexels.com/photo/a-group-of-women-having-conversation-inside-the-office-8837261/,1,nepremicnine-land,USED,Visual inspection not completed in this audit pass,Manual visual review required,professional real estate consultation meeting modern desk,Strokovno nepremičninsko svetovanje in posredovanje,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/nepremicnine-land/services.avif,True,
UNKNOWN,,pexels:8931963,,https://www.pexels.com/photo/truck-towing-vintage-car-through-streets-8931963/,1,avtovleka-tomaz-stangelj,USED,Visual inspection not completed in this audit pass,Manual visual review required,tow truck roadside assistance dark moody industrial lighting,Avtovleka in pomoč na cesti,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtovleka-tomaz-stangelj/hero.avif,True,
UNKNOWN,,pexels:901941,,https://www.pexels.com/photo/two-men-wearing-white-hard-hat-901941/,1,rakaj-bau,USED,Visual inspection not completed in this audit pass,Manual visual review required,professional construction site workers modern building facade warm lighting,Gradbeni delavci na sodobnem gradbišču v Krškem,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/rakaj-bau/hero.avif,True,
KEEP,90,hash:3d843b438b03e42d,public/clients/frisalon-frizerski-studio/hero.jpg,local:public/clients/frisalon-frizerski-studio/hero.jpg,26,frisalon-frizerski-studio; frizer-bostjan-lustek; frizerski-salon-cut4u; frizerski-salon-damjana; frizerski-salon-jelka; frizerski-salon-mojca-3; frizerski-salon-renata-2; frizerski-studio-alla; frizerski-studio-anemari; frizerski-studio-anemari-2; frizerski-studio-angelika; frizerski-studio-extreme …,USED,Empty industrial barber station,Keep,,Svetel in topel frizerski salon z naravno svetlobo,/clients/frizerski-studio-luka/hero.jpg,False,none
KEEP,90,hash:09eadf57f6c71b3e,public/clients/gradbenistvo-matkovic-zakljucna/services.jpg,local:public/clients/gradbenistvo-matkovic-zakljucna/services.jpg,21,gradbenistvo-matkovic-zakljucna; qa-gradbinci-01-classic-split; qa-gradbinci-02-editorial-type; qa-gradbinci-03-photo-forward; qa-gradbinci-04-stats-trust; qa-gradbinci-05-minimal-line; qa-gradbinci-06-service-grid; qa-gradbinci-07-asymmetric-bold; qa-gradbinci-08-dark-pro; qa-gradbinci-09-warm-soft; qa-gradbinci-10-industrial-plain; qa-parketarji-talne-obloge-01-classic-split …,USED,Neutral paint-roller close-up; culturally neutral,Keep,,Kakovostna zaključna gradbena dela in prenova prostorov,/clients/gradbenistvo-matkovic-zakljucna/services.jpg,False,generic painting
KEEP,92,hash:d8eca832357dfca9,public/clients/gradbenistvo-matkovic-zakljucna/hero.jpg,local:public/clients/gradbenistvo-matkovic-zakljucna/hero.jpg,21,gradbenistvo-matkovic-zakljucna; qa-gradbinci-01-classic-split; qa-gradbinci-02-editorial-type; qa-gradbinci-03-photo-forward; qa-gradbinci-04-stats-trust; qa-gradbinci-05-minimal-line; qa-gradbinci-06-service-grid; qa-gradbinci-07-asymmetric-bold; qa-gradbinci-08-dark-pro; qa-gradbinci-09-warm-soft; qa-gradbinci-10-industrial-plain; qa-parketarji-talne-obloge-01-classic-split …,USED,Interior renovation with PPE; Storch EU tool brand,Keep,,Strokoven gradbeni delavec med prenovo notranjih prostorov,/clients/gradbenistvo-matkovic-zakljucna/hero.jpg,False,EU renovation
KEEP,90,pexels:8985972,,https://www.pexels.com/photo/a-mechanic-working-on-an-engine-8985972/,20,avto-galjot-avtoservis; avtoelektrika-grega-cvirn; avtomehanika-koscak-primoz; avtonega; avtoservis-brojan; avtoservis-kepec-bostjan; avtoservis-koren; avtoservis-m-x; avtoservis-virant-miran; qa-avtomehaniki-01-classic-split; qa-avtomehaniki-02-editorial-type; qa-avtomehaniki-03-photo-forward …,USED,EU-style mechanic in blue coveralls; no foreign plates/signage,Keep,auto mechanic working on car engine,Mehanik pri delu na motorju vozila v sodobni delavnici v Ljubljani,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/servis-vozil-tadej/hero.avif,True,EU garage
KEEP,88,pexels:5493655,,https://www.pexels.com/photo/man-painting-a-wall-5493655/,17,juma-gradbenistvo; qa-slikopleskarji-01-classic-split; qa-slikopleskarji-02-editorial-type; qa-slikopleskarji-03-photo-forward; qa-slikopleskarji-04-stats-trust; qa-slikopleskarji-05-minimal-line; qa-slikopleskarji-06-service-grid; qa-slikopleskarji-07-asymmetric-bold; qa-slikopleskarji-08-dark-pro; qa-slikopleskarji-09-warm-soft; qa-slikopleskarji-10-industrial-plain; slikopleskarstvo-dejan-mavsar …,USED,Painter EU electrical boxes,Keep,professional painter painting interior wall warm light,Slikopleskar pri natančnem barvanju notranje stene v svetlem prostoru,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/soboslikarstvo-fasaderstvo-zibert/hero.avif,True,EU boxes
KEEP,85,pexels:3997359,,https://www.pexels.com/photo/white-red-and-blue-hanging-decor-3997359/,16,artep-manikira-petra; lakki-nails; lepotni-center-lcm; qa-nohti-pedikura-01-classic-split; qa-nohti-pedikura-02-editorial-type; qa-nohti-pedikura-03-photo-forward; qa-nohti-pedikura-04-stats-trust; qa-nohti-pedikura-05-minimal-line; qa-nohti-pedikura-06-service-grid; qa-nohti-pedikura-07-asymmetric-bold; qa-nohti-pedikura-08-dark-pro; qa-nohti-pedikura-09-warm-soft …,USED,Nail swatch fan,Keep,nail salon manicure professional interior,Strokovna nega in urejanje nohtov,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/valnailsstudio/services.avif,True,salon
KEEP,82,pexels:3997381,,https://www.pexels.com/photo/person-with-red-nail-polish-3997381/,16,artep-manikira-petra; nohtni-studio-mqueen; pro-pedis-medicinska; qa-nohti-pedikura-01-classic-split; qa-nohti-pedikura-02-editorial-type; qa-nohti-pedikura-03-photo-forward; qa-nohti-pedikura-04-stats-trust; qa-nohti-pedikura-05-minimal-line; qa-nohti-pedikura-06-service-grid; qa-nohti-pedikura-07-asymmetric-bold; qa-nohti-pedikura-08-dark-pro; qa-nohti-pedikura-09-warm-soft …,USED,Manicure UV lamp,Keep,nail salon manicure professional interior,Moderen salon za nohte v Ljubljani,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/valnailsstudio/hero.avif,True,none
KEEP,78,pexels:16574941,,https://www.pexels.com/photo/beauty-portrait-blonde-woman-applying-cosmetics-face-mask-on-face-16574941/,15,amalet-studio; kozmetika-mojca-pevec; masaze-lavanda-masazne; masazni-studio-fit; oaza-sonca-poslovno; qa-maserji-wellness-01-classic-split; qa-maserji-wellness-02-editorial-type; qa-maserji-wellness-03-photo-forward; qa-maserji-wellness-04-stats-trust; qa-maserji-wellness-05-minimal-line; qa-maserji-wellness-06-service-grid; qa-maserji-wellness-07-asymmetric-bold …,USED,Spa facial mask studio,Keep,professional skincare treatment spa tools copper clay aesthetic,Sprostitvena masaža v prijetnem ambientu,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/masaze-lavanda-masazne/hero.avif,True,studio
KEEP,72,pexels:32216281,,https://www.pexels.com/photo/modern-office-space-with-minimalist-design-32216281/,15,ciscenje-objektov-milomir; dani-dotik-danjela; masaze-lavanda-masazne; qa-maserji-wellness-01-classic-split; qa-maserji-wellness-02-editorial-type; qa-maserji-wellness-03-photo-forward; qa-maserji-wellness-04-stats-trust; qa-maserji-wellness-05-minimal-line; qa-maserji-wellness-06-service-grid; qa-maserji-wellness-07-asymmetric-bold; qa-maserji-wellness-08-dark-pro; qa-maserji-wellness-09-warm-soft …,USED,Modern office interior,Keep,deep cleaning service sparkling clean office interior,Terapevtska masaža za lajšanje napetosti,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/masaze-lavanda-masazne/services.avif,True,tech office
KEEP,86,pexels:37809576,,https://www.pexels.com/photo/detailing-expert-polishing-car-in-workshop-37809576/,15,avtokleparstvo-avtolicarstvo-stanislav; avtokleparstvo-drobni-kovinski; avtolicarstvo-dejan-koprivnikar; kraljic-janez-avtokleparstvo; m-k-avto; qa-avtokleparji-licarji-01-classic-split; qa-avtokleparji-licarji-02-editorial-type; qa-avtokleparji-licarji-03-photo-forward; qa-avtokleparji-licarji-04-stats-trust; qa-avtokleparji-licarji-05-minimal-line; qa-avtokleparji-licarji-06-service-grid; qa-avtokleparji-licarji-07-asymmetric-bold …,USED,PDR LHD EU vehicle,Keep,auto body shop car painting professional,Natančna avtoličarska in kleparska dela na avtomobilu,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtokleparstvo-avtolicarstvo-stanislav/services.avif,True,LHD
KEEP,86,pexels:6197122,,https://www.pexels.com/photo/man-cleaning-the-windows-6197122/,15,activ-cleaning-fuad; center-azijskih-masaz; ciscenje-vzdrzevanje-stavb; cistilni-servis-alnis; cistilni-servis-angelina; cistilni-servis-dobra; cistilni-servis-notranje; cistilni-servis-val; cistilnica-pucelj-kamnik; emasaze; healing-hands-masaze; kineziotaping-bandaze-masaze …,USED,Window cleaner CE setting,Keep,professional cleaning service sparkling clean modern interior natural light,Profesionalno čiščenje svetlih poslovnih in stanovanjskih prostorov,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/cistilni-servis-val/hero.avif,True,CE residential
KEEP,95,hash:d442a02c8adaab43,public/clients/frizerski-salon-jelka/services.jpg,local:public/clients/frizerski-salon-jelka/services.jpg,13,frizerski-salon-jelka; frizerski-salon-mojca-3; frizerski-studio-anemari-2; frizerski-studio-angelika; frizerski-studio-dejan; frizerski-studio-extreme; frizerski-studio-kim; frizerski-studio-m-2; frizerstvo-frfru-martina; frizerstvo-kitty-jozica; frizerstvo-tatjana-tatjana; frizerstvo-vesna-vuksinic …,USED,Professional shears detail; neutral,Keep,,Strokovno striženje in nega las,/clients/frizerski-salon-jelka/services.jpg,False,none
KEEP,90,pexels:32588555,,https://www.pexels.com/photo/technician-performing-air-conditioning-maintenance-32588555/,13,kaplja-vodovodne-andrej; qa-vodovodarji-ogrevanje-01-classic-split; qa-vodovodarji-ogrevanje-02-editorial-type; qa-vodovodarji-ogrevanje-03-photo-forward; qa-vodovodarji-ogrevanje-04-stats-trust; qa-vodovodarji-ogrevanje-05-minimal-line; qa-vodovodarji-ogrevanje-06-service-grid; qa-vodovodarji-ogrevanje-07-asymmetric-bold; qa-vodovodarji-ogrevanje-08-dark-pro; qa-vodovodarji-ogrevanje-09-warm-soft; qa-vodovodarji-ogrevanje-10-industrial-plain; vodovodne-instalacije-marjan …,USED,HVAC/heat-pump install,Keep,heating system maintenance professional,Vodovodni mojster pri popravilu inštalacij v kopalnici,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/vodovodne-instalacije-marjan/hero.avif,False,EU monter
KEEP,90,hash:40dedabb559151ce,public/clients/vulkanizerstvo-izdelava-kljucev/hero.jpg,local:public/clients/vulkanizerstvo-izdelava-kljucev/hero.jpg,11,qa-vulkanizerji-01-classic-split; qa-vulkanizerji-02-editorial-type; qa-vulkanizerji-03-photo-forward; qa-vulkanizerji-04-stats-trust; qa-vulkanizerji-05-minimal-line; qa-vulkanizerji-06-service-grid; qa-vulkanizerji-07-asymmetric-bold; qa-vulkanizerji-08-dark-pro; qa-vulkanizerji-09-warm-soft; qa-vulkanizerji-10-industrial-plain; vulkanizerstvo-izdelava-kljucev,USED,Tire racks warehouse,Keep,,Avtovulkanizerska delavnica z opremo za premontažo pnevmatik,/clients/vulkanizerstvo-izdelava-kljucev/hero.jpg,False,industrial
KEEP,88,hash:42b2d4380d7bc73f,public/clients/zakljucna-dela-v/services.jpg,local:public/clients/zakljucna-dela-v/services.jpg,11,qa-suhomontazerji-01-classic-split; qa-suhomontazerji-02-editorial-type; qa-suhomontazerji-03-photo-forward; qa-suhomontazerji-04-stats-trust; qa-suhomontazerji-05-minimal-line; qa-suhomontazerji-06-service-grid; qa-suhomontazerji-07-asymmetric-bold; qa-suhomontazerji-08-dark-pro; qa-suhomontazerji-09-warm-soft; qa-suhomontazerji-10-industrial-plain; zakljucna-dela-v,USED,Paint-splattered ladder renovation; neutral,Keep,,Pleskanje sten in zaključna dela v gradbeništvu,/clients/zakljucna-dela-v/services.jpg,False,renovation
KEEP,90,hash:435c29740613fbcd,public/clients/kozmeticni-salon-lila/services.jpg,local:public/clients/kozmeticni-salon-lila/services.jpg,11,kozmeticni-salon-lila; qa-kozmeticarji-01-classic-split; qa-kozmeticarji-02-editorial-type; qa-kozmeticarji-03-photo-forward; qa-kozmeticarji-04-stats-trust; qa-kozmeticarji-05-minimal-line; qa-kozmeticarji-06-service-grid; qa-kozmeticarji-07-asymmetric-bold; qa-kozmeticarji-08-dark-pro; qa-kozmeticarji-09-warm-soft; qa-kozmeticarji-10-industrial-plain,USED,Generic unbranded cream jar; neutral beauty,Keep,,Kozmetični pripomočki in urejen ambient za nego kože,/clients/kozmeticni-salon-lila/services.jpg,False,none
KEEP,85,hash:63497f544705598b,public/clients/zakljucna-dela-v/hero.jpg,local:public/clients/zakljucna-dela-v/hero.jpg,11,qa-suhomontazerji-01-classic-split; qa-suhomontazerji-02-editorial-type; qa-suhomontazerji-03-photo-forward; qa-suhomontazerji-04-stats-trust; qa-suhomontazerji-05-minimal-line; qa-suhomontazerji-06-service-grid; qa-suhomontazerji-07-asymmetric-bold; qa-suhomontazerji-08-dark-pro; qa-suhomontazerji-09-warm-soft; qa-suhomontazerji-10-industrial-plain; zakljucna-dela-v,USED,Painter at work; EU-plausible residential,Keep,,Slikopleskar pri delu v notranjosti prostora,/clients/zakljucna-dela-v/hero.jpg,False,EU residential
KEEP,82,hash:ab2219df15b89c03,public/clients/elvip-elektroinstalacije-podboj/hero.jpg,local:public/clients/elvip-elektroinstalacije-podboj/hero.jpg,11,elvip-elektroinstalacije-podboj; qa-elektricarji-01-classic-split; qa-elektricarji-02-editorial-type; qa-elektricarji-03-photo-forward; qa-elektricarji-04-stats-trust; qa-elektricarji-05-minimal-line; qa-elektricarji-06-service-grid; qa-elektricarji-07-asymmetric-bold; qa-elektricarji-08-dark-pro; qa-elektricarji-09-warm-soft; qa-elektricarji-10-industrial-plain,USED,Clear electrical install; EU Type F/C plug,,,Električar pri delu na sodobni električni napeljavi,/clients/elvip-elektroinstalacije-podboj/hero.jpg,False,EU Schuko plug
KEEP,95,hash:dbef51f8c346af80,public/clients/keramicarstvo-mubi-igor/hero.jpg,local:public/clients/keramicarstvo-mubi-igor/hero.jpg,11,keramicarstvo-mubi-igor; qa-keramicarji-01-classic-split; qa-keramicarji-02-editorial-type; qa-keramicarji-03-photo-forward; qa-keramicarji-04-stats-trust; qa-keramicarji-05-minimal-line; qa-keramicarji-06-service-grid; qa-keramicarji-07-asymmetric-bold; qa-keramicarji-08-dark-pro; qa-keramicarji-09-warm-soft; qa-keramicarji-10-industrial-plain,USED,Clean tile wall/floor detail,Keep,,Strokovno polaganje keramičnih ploščic v notranjih prostorih,/clients/keramicarstvo-mubi-igor/hero.jpg,False,EU interior
KEEP,88,hash:e491bbdea6bf3a6f,public/clients/elvip-elektroinstalacije-podboj/services.jpg,local:public/clients/elvip-elektroinstalacije-podboj/services.jpg,11,elvip-elektroinstalacije-podboj; qa-elektricarji-01-classic-split; qa-elektricarji-02-editorial-type; qa-elektricarji-03-photo-forward; qa-elektricarji-04-stats-trust; qa-elektricarji-05-minimal-line; qa-elektricarji-06-service-grid; qa-elektricarji-07-asymmetric-bold; qa-elektricarji-08-dark-pro; qa-elektricarji-09-warm-soft; qa-elektricarji-10-industrial-plain,USED,Neutral pendant lighting still,,,Strokovne elektroinštalacije in oprema,/clients/elvip-elektroinstalacije-podboj/services.jpg,False,modern lighting
KEEP,88,pexels:30303848,,https://www.pexels.com/photo/cozy-modern-beauty-parlor-interior-design-30303848/,11,cistilni-servis-zangor; qa-cistilni-servisi-01-classic-split; qa-cistilni-servisi-02-editorial-type; qa-cistilni-servisi-03-photo-forward; qa-cistilni-servisi-04-stats-trust; qa-cistilni-servisi-05-minimal-line; qa-cistilni-servisi-06-service-grid; qa-cistilni-servisi-07-asymmetric-bold; qa-cistilni-servisi-08-dark-pro; qa-cistilni-servisi-09-warm-soft; qa-cistilni-servisi-10-industrial-plain,USED,Modern nail salon interior,Keep,professional cleaning service modern bright office interior teal palette,Profesionalno čiščenje svetlih poslovnih prostorov,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/cistilni-servis-zangor/hero.avif,True,EU salon
KEEP,85,pexels:4315571,,https://www.pexels.com/photo/an-auto-mechanic-repairing-the-car-engine-4315571/,11,avtomehanika-godi-igor; avtomehanika-primoz-klancar; avtoservis-bacar; avtoservis-martincic-matjaz; avtoservis-spomenko-prpic; elektromehanika-marko-zupancic; mrd-avto-mojca; servis-popravilo-vozil; vzdrzevanje-motornih-vozil-2; vzdrzevanje-popravila-motornih-3; zavorni-servis-avtomehanika,USED,Engine service hands,Keep,auto mechanic working on car engine,Diagnostika napak na vozilu v delavnici,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/servis-popravilo-vozil/services.avif,True,none
KEEP,82,pexels:5711815,,https://www.pexels.com/photo/crop-woodworker-grinding-wooden-plank-5711815/,11,mizarstvo-podkriznik-matjaz; qa-mizarji-tesarji-01-classic-split; qa-mizarji-tesarji-02-editorial-type; qa-mizarji-tesarji-03-photo-forward; qa-mizarji-tesarji-04-stats-trust; qa-mizarji-tesarji-05-minimal-line; qa-mizarji-tesarji-06-service-grid; qa-mizarji-tesarji-07-asymmetric-bold; qa-mizarji-tesarji-08-dark-pro; qa-mizarji-tesarji-09-warm-soft; qa-mizarji-tesarji-10-industrial-plain,USED,Woodworking artisan,Keep,custom wooden furniture workshop craftsman woodworking dark mood,Mizarska delavnica z izdelavo pohištva po meri,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/mizarstvo-podkriznik-matjaz/hero.avif,True,craft
KEEP,90,pexels:7750101,,https://www.pexels.com/photo/vanity-mirror-with-black-rolling-chair-7750101/,11,qa-frizerji-01-classic-split; qa-frizerji-02-editorial-type; qa-frizerji-03-photo-forward; qa-frizerji-04-stats-trust; qa-frizerji-05-minimal-line; qa-frizerji-06-service-grid; qa-frizerji-07-asymmetric-bold; qa-frizerji-08-dark-pro; qa-frizerji-09-warm-soft; qa-frizerji-10-industrial-plain; studio-moj-frizer,USED,Modern hair salon station,Keep,modern hair salon interior natural light,Svetel in urejen ženski frizerski salon v Ljubljani,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/studio-moj-frizer/hero.avif,True,EU urban
KEEP,86,pexels:7750144,,https://www.pexels.com/photo/photo-of-a-black-chair-and-a-mirror-with-a-ring-light-7750144/,11,qa-frizerji-01-classic-split; qa-frizerji-02-editorial-type; qa-frizerji-03-photo-forward; qa-frizerji-04-stats-trust; qa-frizerji-05-minimal-line; qa-frizerji-06-service-grid; qa-frizerji-07-asymmetric-bold; qa-frizerji-08-dark-pro; qa-frizerji-09-warm-soft; qa-frizerji-10-industrial-plain; studio-moj-frizer,USED,Salon station minor English jar,Keep,modern hair salon interior natural light,Strokovne frizerske storitve barvanja in nege las,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/studio-moj-frizer/services.avif,True,SMOOTH jar
KEEP,84,pexels:4315574,,https://www.pexels.com/photo/person-in-black-long-sleeves-repairing-the-car-engine-4315574/,10,avtomehanika-godi-igor; avtomehanikagasper-petek; avtoservis-bacar; avtoservis-bojan-zagar; avtoservis-dobovsek; avtoservis-martincic-matjaz; avtoservis-spomenko-prpic; vzdrzevanje-grahek; vzdrzevanje-motornih-vozil-2; vzdrzevanje-popravila-motornih-3,USED,Engine service detail,Keep,auto mechanic working on car engine,Notranjnost avtoservisa z opremo za popravilo vozil,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtoservis-dobovsek/hero.avif,True,none
KEEP,87,pexels:8470679,,https://www.pexels.com/photo/a-man-repairing-a-car-8470679/,10,avtomehanika-bambic-gorazd; avtomehanika-mo-servis; avtomehanikagasper-petek; avtoservis-dobovsek; avtoservis-handa-eldin; avtoservis-skulj-klemen; fico-servis; tristan-auto-works; vzdrzevanje-popravilo-motornih-2; zenko-servisno-storitvena,USED,Indoor workshop mechanic,Keep,auto mechanic working on car engine,Notranjnost sodobne avtomehanične delavnice,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/avtomehanika-bambic-gorazd/hero.avif,True,EU garage
KEEP,92,pexels:8986105,,https://www.pexels.com/photo/a-serviceman-in-blue-coverall-standing-under-a-vehicle-and-fixing-it-8986105/,10,avto-galjot-avtoservis; avtocenter-elite; avtomehanika-primoz-klancar; avtoservis-skulj-klemen; avtoservis-stefko-stefan; mehanika-bodlaj-druzba; vzdrzevanje-grahek; vzdrzevanje-popravila-motornih; vzdrzevanje-popravilo-motornih; zenko-servisno-storitvena,USED,Professional lift bay,Keep,car repair shop professional mechanic,Avtomehanik med delom na motorju avtomobila v delavnici,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/vzdrzevanje-popravila-motornih/hero.avif,True,EU garage
KEEP,88,hash:311bbf0150808c14,public/clients/frizerski-salon-edita/services.jpg,local:public/clients/frizerski-salon-edita/services.jpg,9,frizerski-salon-edita; frizerski-salon-karmen; frizerski-salon-klara; frizerski-salon-larisa; frizerski-salon-neva; frizerski-studio-simona; frizerski-studio-sonce; frizerski-studior-ruzica; milimeter-frizerski-salon,USED,Clipper work salon,Keep,,Strokovno urejanje in barvanje las v svetalem frizerskem salonu,/clients/frizerski-studio-simona/services.jpg,False,salon
KEEP,86,hash:d53b0af40c6ddfa7,public/clients/elektromont-elektro-druge/services.jpg,local:public/clients/elektromont-elektro-druge/services.jpg,9,elektromont-elektro-druge; frizerski-salon-branka; frizerski-salon-erika; frizerski-salon-ivan; frizerski-salon-nada; frizerski-studio-soul; frizerstvo-erna-tesnjak; vulkanizerstvo-andrej-kaluza; zuri-hair-beauty,USED,Blow-dry styling,Keep,,Orodje za elektroinštalacije in gradbena dela,/clients/elektromont-elektro-druge/services.jpg,False,salon
KEEP,90,pexels:16898979,,https://www.pexels.com/photo/men-climbing-and-cleaning-windows-16898979/,9,briljant-lesk-cistilni; cistilni-servis-angelina; cistilni-servis-urga; express-kemicna-cistilnica; iona-cistilni-servis; nadka-cistilni-servis; natancna-cistilni-servis; splosno-ciscenje-stavb; vzdrzevanje-objektov-mix,USED,Rope-access window cleaning,Keep,professional office cleaning service worker,Globinsko čiščenje in urejanje čistih bivalnih prostorov,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/natancna-cistilni-servis/services.avif,False,commercial facade
KEEP,88,pexels:30875661,,https://www.pexels.com/photo/window-cleaners-working-on-high-rise-building-facade-30875661/,9,cistilni-servis-soncek; ekea-alma-nuhanovic; express-kemicna-cistilnica; gaga-cistilni-servis; h-m-cistilni; hisnik-toni-vzdrzevanje; serif-ciscenje-miran; splosno-ciscenje-stavb-2; vzdrzevanje-objektov-ciscenje,USED,Facade rope-access cleaning,Keep,professional office cleaning service worker,Profesionalno čiščenje svetle pisarne v Ljubljani,https://k1dgldwcgd9jslu2.public.blob.vercel-storage.com/clients/serif-ciscenje-miran/hero.avif,False,CE commercial
